2026-04-26T07:13:21Z,trader-r3-v1-vev-meanrev.py,2,2837.50,runs/sweep,vmr-ema80-te0-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:13:24Z,trader-r3-v1-vev-meanrev.py,0,-326.00,runs/sweep,vmr-ema80-te0-sk1.5-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:13:24Z,trader-r3-v1-vev-meanrev.py,1,-1497.50,runs/sweep,vmr-ema80-te0-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:24Z,trader-r3-v1-vev-meanrev.py,2,-1920.00,runs/sweep,vmr-ema80-te0-sk1.5-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:13:27Z,trader-r3-v1-vev-meanrev.py,0,-419.00,runs/sweep,vmr-ema80-te0-sk1.5-tc30,sweep vev_meanrev; trades=19
2026-04-26T07:13:27Z,trader-r3-v1-vev-meanrev.py,1,-1466.50,runs/sweep,vmr-ema80-te0-sk1.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:13:27Z,trader-r3-v1-vev-meanrev.py,2,2837.50,runs/sweep,vmr-ema80-te0-sk1.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:13:31Z,trader-r3-v1-vev-meanrev.py,0,-321.00,runs/sweep,vmr-ema80-te0-sk2.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:13:31Z,trader-r3-v1-vev-meanrev.py,1,-1497.50,runs/sweep,vmr-ema80-te0-sk2.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:31Z,trader-r3-v1-vev-meanrev.py,2,2362.50,runs/sweep,vmr-ema80-te0-sk2.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:13:34Z,trader-r3-v1-vev-meanrev.py,0,-408.00,runs/sweep,vmr-ema80-te0-sk2.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:13:34Z,trader-r3-v1-vev-meanrev.py,1,-1466.50,runs/sweep,vmr-ema80-te0-sk2.0-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:13:34Z,trader-r3-v1-vev-meanrev.py,2,-1892.50,runs/sweep,vmr-ema80-te0-sk2.0-tc30,sweep vev_meanrev; trades=13
2026-04-26T07:13:37Z,trader-r3-v1-vev-meanrev.py,0,-904.00,runs/sweep,vmr-ema80-te1-sk0.5-tc20,sweep vev_meanrev; trades=15
2026-04-26T07:13:37Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema80-te1-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:37Z,trader-r3-v1-vev-meanrev.py,2,2542.00,runs/sweep,vmr-ema80-te1-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:41Z,trader-r3-v1-vev-meanrev.py,0,-2109.00,runs/sweep,vmr-ema80-te1-sk0.5-tc30,sweep vev_meanrev; trades=101
2026-04-26T07:13:41Z,trader-r3-v1-vev-meanrev.py,1,1472.50,runs/sweep,vmr-ema80-te1-sk0.5-tc30,sweep vev_meanrev; trades=61
2026-04-26T07:13:41Z,trader-r3-v1-vev-meanrev.py,2,-2105.00,runs/sweep,vmr-ema80-te1-sk0.5-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:13:44Z,trader-r3-v1-vev-meanrev.py,0,564.00,runs/sweep,vmr-ema80-te1-sk1.0-tc20,sweep vev_meanrev; trades=31
2026-04-26T07:13:44Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema80-te1-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:44Z,trader-r3-v1-vev-meanrev.py,2,2542.00,runs/sweep,vmr-ema80-te1-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:47Z,trader-r3-v1-vev-meanrev.py,0,-2258.00,runs/sweep,vmr-ema80-te1-sk1.0-tc30,sweep vev_meanrev; trades=98
2026-04-26T07:13:47Z,trader-r3-v1-vev-meanrev.py,1,1463.50,runs/sweep,vmr-ema80-te1-sk1.0-tc30,sweep vev_meanrev; trades=61
2026-04-26T07:13:47Z,trader-r3-v1-vev-meanrev.py,2,-2105.00,runs/sweep,vmr-ema80-te1-sk1.0-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:13:51Z,trader-r3-v1-vev-meanrev.py,0,-162.00,runs/sweep,vmr-ema80-te1-sk1.5-tc20,sweep vev_meanrev; trades=57
2026-04-26T07:13:51Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema80-te1-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:51Z,trader-r3-v1-vev-meanrev.py,2,-1641.50,runs/sweep,vmr-ema80-te1-sk1.5-tc20,sweep vev_meanrev; trades=41
2026-04-26T07:13:54Z,trader-r3-v1-vev-meanrev.py,0,-1334.00,runs/sweep,vmr-ema80-te1-sk1.5-tc30,sweep vev_meanrev; trades=37
2026-04-26T07:13:54Z,trader-r3-v1-vev-meanrev.py,1,-2709.50,runs/sweep,vmr-ema80-te1-sk1.5-tc30,sweep vev_meanrev; trades=52
2026-04-26T07:13:54Z,trader-r3-v1-vev-meanrev.py,2,-2105.00,runs/sweep,vmr-ema80-te1-sk1.5-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:13:57Z,trader-r3-v1-vev-meanrev.py,0,-126.00,runs/sweep,vmr-ema80-te1-sk2.0-tc20,sweep vev_meanrev; trades=59
2026-04-26T07:13:57Z,trader-r3-v1-vev-meanrev.py,1,-1457.50,runs/sweep,vmr-ema80-te1-sk2.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:13:57Z,trader-r3-v1-vev-meanrev.py,2,2610.00,runs/sweep,vmr-ema80-te1-sk2.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:00Z,trader-r3-v1-vev-meanrev.py,0,-987.00,runs/sweep,vmr-ema80-te1-sk2.0-tc30,sweep vev_meanrev; trades=58
2026-04-26T07:14:00Z,trader-r3-v1-vev-meanrev.py,1,-3078.00,runs/sweep,vmr-ema80-te1-sk2.0-tc30,sweep vev_meanrev; trades=47
2026-04-26T07:14:00Z,trader-r3-v1-vev-meanrev.py,2,-1849.50,runs/sweep,vmr-ema80-te1-sk2.0-tc30,sweep vev_meanrev; trades=12
2026-04-26T07:14:03Z,trader-r3-v1-vev-meanrev.py,0,-101.00,runs/sweep,vmr-ema80-te2-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:03Z,trader-r3-v1-vev-meanrev.py,1,-1750.00,runs/sweep,vmr-ema80-te2-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:03Z,trader-r3-v1-vev-meanrev.py,2,-1977.00,runs/sweep,vmr-ema80-te2-sk0.5-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:14:06Z,trader-r3-v1-vev-meanrev.py,0,-111.00,runs/sweep,vmr-ema80-te2-sk0.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:14:06Z,trader-r3-v1-vev-meanrev.py,1,-1750.00,runs/sweep,vmr-ema80-te2-sk0.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:06Z,trader-r3-v1-vev-meanrev.py,2,2745.00,runs/sweep,vmr-ema80-te2-sk0.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:09Z,trader-r3-v1-vev-meanrev.py,0,-101.00,runs/sweep,vmr-ema80-te2-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:09Z,trader-r3-v1-vev-meanrev.py,1,-1437.50,runs/sweep,vmr-ema80-te2-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:09Z,trader-r3-v1-vev-meanrev.py,2,-1969.00,runs/sweep,vmr-ema80-te2-sk1.0-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:14:13Z,trader-r3-v1-vev-meanrev.py,0,-111.00,runs/sweep,vmr-ema80-te2-sk1.0-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:14:13Z,trader-r3-v1-vev-meanrev.py,1,-1750.00,runs/sweep,vmr-ema80-te2-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:13Z,trader-r3-v1-vev-meanrev.py,2,2745.00,runs/sweep,vmr-ema80-te2-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:16Z,trader-r3-v1-vev-meanrev.py,0,-101.00,runs/sweep,vmr-ema80-te2-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:16Z,trader-r3-v1-vev-meanrev.py,1,-1437.50,runs/sweep,vmr-ema80-te2-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:16Z,trader-r3-v1-vev-meanrev.py,2,3188.50,runs/sweep,vmr-ema80-te2-sk1.5-tc20,sweep vev_meanrev; trades=25
2026-04-26T07:14:19Z,trader-r3-v1-vev-meanrev.py,0,-111.00,runs/sweep,vmr-ema80-te2-sk1.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:14:19Z,trader-r3-v1-vev-meanrev.py,1,-1750.00,runs/sweep,vmr-ema80-te2-sk1.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:19Z,trader-r3-v1-vev-meanrev.py,2,2655.00,runs/sweep,vmr-ema80-te2-sk1.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:14:22Z,trader-r3-v1-vev-meanrev.py,0,835.00,runs/sweep,vmr-ema80-te2-sk2.0-tc20,sweep vev_meanrev; trades=28
2026-04-26T07:14:22Z,trader-r3-v1-vev-meanrev.py,1,-1437.50,runs/sweep,vmr-ema80-te2-sk2.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:22Z,trader-r3-v1-vev-meanrev.py,2,3251.00,runs/sweep,vmr-ema80-te2-sk2.0-tc20,sweep vev_meanrev; trades=48
2026-04-26T07:14:25Z,trader-r3-v1-vev-meanrev.py,0,-704.00,runs/sweep,vmr-ema80-te2-sk2.0-tc30,sweep vev_meanrev; trades=13
2026-04-26T07:14:25Z,trader-r3-v1-vev-meanrev.py,1,-1437.50,runs/sweep,vmr-ema80-te2-sk2.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:25Z,trader-r3-v1-vev-meanrev.py,2,2854.00,runs/sweep,vmr-ema80-te2-sk2.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:14:28Z,trader-r3-v1-vev-meanrev.py,0,-119.00,runs/sweep,vmr-ema120-te0-sk0.5-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:28Z,trader-r3-v1-vev-meanrev.py,1,-4053.00,runs/sweep,vmr-ema120-te0-sk0.5-tc20,sweep vev_meanrev; trades=29
2026-04-26T07:14:28Z,trader-r3-v1-vev-meanrev.py,2,-2077.00,runs/sweep,vmr-ema120-te0-sk0.5-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:14:31Z,trader-r3-v1-vev-meanrev.py,0,-218.00,runs/sweep,vmr-ema120-te0-sk0.5-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:14:31Z,trader-r3-v1-vev-meanrev.py,1,-3876.50,runs/sweep,vmr-ema120-te0-sk0.5-tc30,sweep vev_meanrev; trades=26
2026-04-26T07:14:31Z,trader-r3-v1-vev-meanrev.py,2,2837.50,runs/sweep,vmr-ema120-te0-sk0.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:34Z,trader-r3-v1-vev-meanrev.py,0,-119.00,runs/sweep,vmr-ema120-te0-sk1.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:34Z,trader-r3-v1-vev-meanrev.py,1,-4053.00,runs/sweep,vmr-ema120-te0-sk1.0-tc20,sweep vev_meanrev; trades=29
2026-04-26T07:14:34Z,trader-r3-v1-vev-meanrev.py,2,-2069.00,runs/sweep,vmr-ema120-te0-sk1.0-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:14:38Z,trader-r3-v1-vev-meanrev.py,0,-218.00,runs/sweep,vmr-ema120-te0-sk1.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:14:38Z,trader-r3-v1-vev-meanrev.py,1,-3876.50,runs/sweep,vmr-ema120-te0-sk1.0-tc30,sweep vev_meanrev; trades=26
2026-04-26T07:14:38Z,trader-r3-v1-vev-meanrev.py,2,2837.50,runs/sweep,vmr-ema120-te0-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:41Z,trader-r3-v1-vev-meanrev.py,0,-189.00,runs/sweep,vmr-ema120-te0-sk1.5-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:41Z,trader-r3-v1-vev-meanrev.py,1,-3426.50,runs/sweep,vmr-ema120-te0-sk1.5-tc20,sweep vev_meanrev; trades=55
2026-04-26T07:14:41Z,trader-r3-v1-vev-meanrev.py,2,-1920.00,runs/sweep,vmr-ema120-te0-sk1.5-tc20,sweep vev_meanrev; trades=14
2026-04-26T07:14:44Z,trader-r3-v1-vev-meanrev.py,0,-220.00,runs/sweep,vmr-ema120-te0-sk1.5-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:14:44Z,trader-r3-v1-vev-meanrev.py,1,-3876.50,runs/sweep,vmr-ema120-te0-sk1.5-tc30,sweep vev_meanrev; trades=26
2026-04-26T07:14:44Z,trader-r3-v1-vev-meanrev.py,2,2837.50,runs/sweep,vmr-ema120-te0-sk1.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:14:47Z,trader-r3-v1-vev-meanrev.py,0,-185.00,runs/sweep,vmr-ema120-te0-sk2.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:47Z,trader-r3-v1-vev-meanrev.py,1,-3426.50,runs/sweep,vmr-ema120-te0-sk2.0-tc20,sweep vev_meanrev; trades=55
2026-04-26T07:14:47Z,trader-r3-v1-vev-meanrev.py,2,2722.00,runs/sweep,vmr-ema120-te0-sk2.0-tc20,sweep vev_meanrev; trades=25
2026-04-26T07:14:50Z,trader-r3-v1-vev-meanrev.py,0,-220.00,runs/sweep,vmr-ema120-te0-sk2.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:14:50Z,trader-r3-v1-vev-meanrev.py,1,-3876.50,runs/sweep,vmr-ema120-te0-sk2.0-tc30,sweep vev_meanrev; trades=26
2026-04-26T07:14:50Z,trader-r3-v1-vev-meanrev.py,2,-1895.50,runs/sweep,vmr-ema120-te0-sk2.0-tc30,sweep vev_meanrev; trades=13
2026-04-26T07:14:54Z,trader-r3-v1-vev-meanrev.py,0,299.00,runs/sweep,vmr-ema120-te1-sk0.5-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:14:54Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te1-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:54Z,trader-r3-v1-vev-meanrev.py,2,2542.00,runs/sweep,vmr-ema120-te1-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:14:57Z,trader-r3-v1-vev-meanrev.py,0,-821.00,runs/sweep,vmr-ema120-te1-sk0.5-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:14:57Z,trader-r3-v1-vev-meanrev.py,1,-3174.50,runs/sweep,vmr-ema120-te1-sk0.5-tc30,sweep vev_meanrev; trades=25
2026-04-26T07:14:57Z,trader-r3-v1-vev-meanrev.py,2,-2105.00,runs/sweep,vmr-ema120-te1-sk0.5-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:15:00Z,trader-r3-v1-vev-meanrev.py,0,330.00,runs/sweep,vmr-ema120-te1-sk1.0-tc20,sweep vev_meanrev; trades=27
2026-04-26T07:15:00Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te1-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:00Z,trader-r3-v1-vev-meanrev.py,2,2542.00,runs/sweep,vmr-ema120-te1-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:04Z,trader-r3-v1-vev-meanrev.py,0,327.00,runs/sweep,vmr-ema120-te1-sk1.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:15:04Z,trader-r3-v1-vev-meanrev.py,1,-3182.50,runs/sweep,vmr-ema120-te1-sk1.0-tc30,sweep vev_meanrev; trades=25
2026-04-26T07:15:04Z,trader-r3-v1-vev-meanrev.py,2,-2105.00,runs/sweep,vmr-ema120-te1-sk1.0-tc30,sweep vev_meanrev; trades=11
2026-04-26T07:15:07Z,trader-r3-v1-vev-meanrev.py,0,310.00,runs/sweep,vmr-ema120-te1-sk1.5-tc20,sweep vev_meanrev; trades=29
2026-04-26T07:15:07Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te1-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:07Z,trader-r3-v1-vev-meanrev.py,2,2542.00,runs/sweep,vmr-ema120-te1-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:10Z,trader-r3-v1-vev-meanrev.py,0,304.00,runs/sweep,vmr-ema120-te1-sk1.5-tc30,sweep vev_meanrev; trades=22
2026-04-26T07:15:10Z,trader-r3-v1-vev-meanrev.py,1,-3174.50,runs/sweep,vmr-ema120-te1-sk1.5-tc30,sweep vev_meanrev; trades=25
2026-04-26T07:15:10Z,trader-r3-v1-vev-meanrev.py,2,-1852.50,runs/sweep,vmr-ema120-te1-sk1.5-tc30,sweep vev_meanrev; trades=12
2026-04-26T07:15:13Z,trader-r3-v1-vev-meanrev.py,0,307.00,runs/sweep,vmr-ema120-te1-sk2.0-tc20,sweep vev_meanrev; trades=29
2026-04-26T07:15:13Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te1-sk2.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:13Z,trader-r3-v1-vev-meanrev.py,2,2782.00,runs/sweep,vmr-ema120-te1-sk2.0-tc20,sweep vev_meanrev; trades=26
2026-04-26T07:15:16Z,trader-r3-v1-vev-meanrev.py,0,237.00,runs/sweep,vmr-ema120-te1-sk2.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:15:16Z,trader-r3-v1-vev-meanrev.py,1,2015.00,runs/sweep,vmr-ema120-te1-sk2.0-tc30,sweep vev_meanrev; trades=15
2026-04-26T07:15:16Z,trader-r3-v1-vev-meanrev.py,2,-1852.50,runs/sweep,vmr-ema120-te1-sk2.0-tc30,sweep vev_meanrev; trades=12
2026-04-26T07:15:19Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:19Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te2-sk0.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:19Z,trader-r3-v1-vev-meanrev.py,2,2830.00,runs/sweep,vmr-ema120-te2-sk0.5-tc20,sweep vev_meanrev; trades=6
2026-04-26T07:15:23Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk0.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:15:23Z,trader-r3-v1-vev-meanrev.py,1,-1595.00,runs/sweep,vmr-ema120-te2-sk0.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:15:23Z,trader-r3-v1-vev-meanrev.py,2,2867.00,runs/sweep,vmr-ema120-te2-sk0.5-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:15:26Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:26Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te2-sk1.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:26Z,trader-r3-v1-vev-meanrev.py,2,2830.00,runs/sweep,vmr-ema120-te2-sk1.0-tc20,sweep vev_meanrev; trades=6
2026-04-26T07:15:29Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk1.0-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:15:29Z,trader-r3-v1-vev-meanrev.py,1,-1555.00,runs/sweep,vmr-ema120-te2-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:15:29Z,trader-r3-v1-vev-meanrev.py,2,2867.00,runs/sweep,vmr-ema120-te2-sk1.0-tc30,sweep vev_meanrev; trades=4
2026-04-26T07:15:32Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:32Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te2-sk1.5-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:32Z,trader-r3-v1-vev-meanrev.py,2,2797.50,runs/sweep,vmr-ema120-te2-sk1.5-tc20,sweep vev_meanrev; trades=25
2026-04-26T07:15:35Z,trader-r3-v1-vev-meanrev.py,0,14.00,runs/sweep,vmr-ema120-te2-sk1.5-tc30,sweep vev_meanrev; trades=5
2026-04-26T07:15:35Z,trader-r3-v1-vev-meanrev.py,1,2559.50,runs/sweep,vmr-ema120-te2-sk1.5-tc30,sweep vev_meanrev; trades=37
2026-04-26T07:15:35Z,trader-r3-v1-vev-meanrev.py,2,3172.50,runs/sweep,vmr-ema120-te2-sk1.5-tc30,sweep vev_meanrev; trades=20
2026-04-26T07:15:38Z,trader-r3-v1-vev-meanrev.py,0,491.00,runs/sweep,vmr-ema120-te2-sk2.0-tc20,sweep vev_meanrev; trades=21
2026-04-26T07:15:38Z,trader-r3-v1-vev-meanrev.py,1,-1770.00,runs/sweep,vmr-ema120-te2-sk2.0-tc20,sweep vev_meanrev; trades=5
2026-04-26T07:15:38Z,trader-r3-v1-vev-meanrev.py,2,2883.50,runs/sweep,vmr-ema120-te2-sk2.0-tc20,sweep vev_meanrev; trades=27
2026-04-26T07:15:42Z,trader-r3-v1-vev-meanrev.py,0,491.00,runs/sweep,vmr-ema120-te2-sk2.0-tc30,sweep vev_meanrev; trades=21
2026-04-26T07:15:42Z,trader-r3-v1-vev-meanrev.py,1,2510.50,runs/sweep,vmr-ema120-te2-sk2.0-tc30,sweep vev_meanrev; trades=36
2026-04-26T07:15:42Z,trader-r3-v1-vev-meanrev.py,2,3172.50,runs/sweep,vmr-ema120-te2-sk2.0-tc30,sweep vev_meanrev; trades=20
2026-04-26T08:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-5.00,runs/backtest-1777188213662-round3-day-0,v1.5mA-noTrade5100-hedged,P3.8 hedged noTrade5100; enable_delta_hedge=True band=30/60 throttle=100 max_step=30
2026-04-26T08:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-79.50,runs/backtest-1777188213662-round3-day-1,v1.5mA-noTrade5100-hedged,P3.8 hedged noTrade5100; enable_delta_hedge=True band=30/60 throttle=100 max_step=30
2026-04-26T08:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,550.50,runs/backtest-1777188213662-round3-day-2,v1.5mA-noTrade5100-hedged,P3.8 hedged noTrade5100; enable_delta_hedge=True band=30/60 throttle=100 max_step=30
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-5.00,runs/backtest-1777189677739-round3-day-0,v1.5mA-noTrade5100-hedged-exit-legacy,P3.9a control; closed-RT D0=-4
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-79.50,runs/backtest-1777189677739-round3-day-1,v1.5mA-noTrade5100-hedged-exit-legacy,P3.9a control; closed-RT D1=-7
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,550.50,runs/backtest-1777189677739-round3-day-2,v1.5mA-noTrade5100-hedged-exit-legacy,P3.9a control; closed-RT D2=-75 3d=-86
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-5.00,runs/backtest-1777189696343-round3-day-0,v1.5mA-noTrade5100-hedged-exit-loosez,P3.9a exit_mode=loose_z z_close=1.0; closed-RT D0=-5
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-62.00,runs/backtest-1777189696343-round3-day-1,v1.5mA-noTrade5100-hedged-exit-loosez,P3.9a closed-RT D1=-62
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,572.00,runs/backtest-1777189696343-round3-day-2,v1.5mA-noTrade5100-hedged-exit-loosez,P3.9a closed-RT D2=-75 3d=-142
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-75.00,runs/backtest-1777189713599-round3-day-0,v1.5mA-noTrade5100-hedged-exit-time200,P3.9a exit_mode=time_based hold=200; closed-RT D0=-12
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-942.00,runs/backtest-1777189713599-round3-day-1,v1.5mA-noTrade5100-hedged-exit-time200,P3.9a closed-RT D1=-87
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,-194.00,runs/backtest-1777189713599-round3-day-2,v1.5mA-noTrade5100-hedged-exit-time200,P3.9a closed-RT D2=-635 3d=-734 catastrophic
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-5.00,runs/backtest-1777189730662-round3-day-0,v1.5mA-noTrade5100-hedged-exit-hybrid,P3.9a exit_mode=hybrid z=1.0 hold=200; identical to loose_z
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-62.00,runs/backtest-1777189730662-round3-day-1,v1.5mA-noTrade5100-hedged-exit-hybrid,P3.9a closed-RT D1=-62
2026-04-26T09:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,572.00,runs/backtest-1777189730662-round3-day-2,v1.5mA-noTrade5100-hedged-exit-hybrid,P3.9a closed-RT D2=-75 3d=-142
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-5.00,runs/backtest-1777191667502-round3-day-0,v1.5mA-noTrade5100-hedged-spread-baseline,P3.9b control gate=off; closed-RT D0=-4
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-79.50,runs/backtest-1777191667502-round3-day-1,v1.5mA-noTrade5100-hedged-spread-baseline,P3.9b control gate=off; closed-RT D1=-7
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,550.50,runs/backtest-1777191667502-round3-day-2,v1.5mA-noTrade5100-hedged-spread-baseline,P3.9b control gate=off; closed-RT D2=-75 3d=-86
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,1.00,runs/backtest-1777191682878-round3-day-0,v1.5mA-noTrade5100-hedged-spread-gate1,P3.9b spread_gate=1; closed-RT D0=+1
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,1,-18.00,runs/backtest-1777191682878-round3-day-1,v1.5mA-noTrade5100-hedged-spread-gate1,P3.9b spread_gate=1; closed-RT D1=-18
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,2,-23.00,runs/backtest-1777191682878-round3-day-2,v1.5mA-noTrade5100-hedged-spread-gate1,P3.9b spread_gate=1; closed-RT D2=+47 3d=+30 FIRST POSITIVE
2026-04-26T10:00:00Z,trader-r3-v1-vev-v1.5-moduleA-only.py,0,-4.00,runs/backtest-1777191697946-round3-day-0,v1.5mA-noTrade5100-hedged-spread-gate2,P3.9b spread_gate=2; closed-RT D0=-4
